rgn_id,year,biomass,ant_typ,rgn_nam,iso3c,iso3c_made_up,uninhabited
2,2001,781186.319500636,eez,Christmas Island,CXR,NA,NA
2,2002,811619.8926634953,eez,Christmas Island,CXR,NA,NA
2,2003,857651.5714263635,eez,Christmas Island,CXR,NA,NA
2,2004,871918.3592275617,eez,Christmas Island,CXR,NA,NA
2,2005,872873.1594347765,eez,Christmas Island,CXR,NA,NA
2,2006,876314.2059006568,eez,Christmas Island,CXR,NA,NA
2,2007,911232.3943234365,eez,Christmas Island,CXR,NA,NA
2,2008,900353.0438119295,eez,Christmas Island,CXR,NA,NA
2,2009,863845.6650224793,eez,Christmas Island,CXR,NA,NA
2,2010,791623.199474789,eez,Christmas Island,CXR,NA,NA
3,1900,2232915.8296110863,eez,Norfolk Island,NFK,NA,NA
3,1901,2196631.554166684,eez,Norfolk Island,NFK,NA,NA
3,1902,2112982.8790739453,eez,Norfolk Island,NFK,NA,NA
3,1903,2076669.4123354405,eez,Norfolk Island,NFK,NA,NA
3,1904,2057463.9680655233,eez,Norfolk Island,NFK,NA,NA
3,1905,2159509.0923604355,eez,Norfolk Island,NFK,NA,NA
3,1906,2232645.2913102214,eez,Norfolk Island,NFK,NA,NA
3,1907,2216917.690875743,eez,Norfolk Island,NFK,NA,NA
3,1908,2236918.1097936016,eez,Norfolk Island,NFK,NA,NA
3,1909,2307584.175657475,eez,Norfolk Island,NFK,NA,NA
3,1910,2213728.6042249235,eez,Norfolk Island,NFK,NA,NA
3,1911,2127694.6887227553,eez,Norfolk Island,NFK,NA,NA
3,1912,2067471.1493383883,eez,Norfolk Island,NFK,NA,NA
3,1913,2007411.1389102922,eez,Norfolk Island,NFK,NA,NA
3,1914,2004498.8044231036,eez,Norfolk Island,NFK,NA,NA
3,1915,2012773.035058492,eez,Norfolk Island,NFK,NA,NA
3,1916,2020575.120010784,eez,Norfolk Island,NFK,NA,NA
3,1917,2063868.1889605927,eez,Norfolk Island,NFK,NA,NA
3,1918,2137470.5571257994,eez,Norfolk Island,NFK,NA,NA
3,1919,2217533.3633556115,eez,Norfolk Island,NFK,NA,NA
3,1920,2232921.4156456073,eez,Norfolk Island,NFK,NA,NA
3,1921,2196613.8691445254,eez,Norfolk Island,NFK,NA,NA
3,1922,2112955.5063281944,eez,Norfolk Island,NFK,NA,NA
3,1923,2076646.6318588683,eez,Norfolk Island,NFK,NA,NA
3,1924,2057445.4022242492,eez,Norfolk Island,NFK,NA,NA
3,1925,2159487.020137838,eez,Norfolk Island,NFK,NA,NA
3,1926,2232631.087441331,eez,Norfolk Island,NFK,NA,NA
3,1927,2216903.5035391366,eez,Norfolk Island,NFK,NA,NA
3,1928,2236898.681417335,eez,Norfolk Island,NFK,NA,NA
3,1929,2307561.570748932,eez,Norfolk Island,NFK,NA,NA
3,1930,2213698.828478781,eez,Norfolk Island,NFK,NA,NA
3,1931,2127662.0569958673,eez,Norfolk Island,NFK,NA,NA
3,1932,2067432.8138144163,eez,Norfolk Island,NFK,NA,NA
3,1933,2007366.5669984925,eez,Norfolk Island,NFK,NA,NA
3,1934,2004450.2410070992,eez,Norfolk Island,NFK,NA,NA
3,1935,2012718.0812651813,eez,Norfolk Island,NFK,NA,NA
3,1936,2020502.6514621647,eez,Norfolk Island,NFK,NA,NA
3,1937,2063783.1616592817,eez,Norfolk Island,NFK,NA,NA
3,1938,2137367.2981496053,eez,Norfolk Island,NFK,NA,NA
3,1939,2217399.9544844283,eez,Norfolk Island,NFK,NA,NA
3,1940,2232749.970478383,eez,Norfolk Island,NFK,NA,NA
3,1941,2196401.602613153,eez,Norfolk Island,NFK,NA,NA
3,1942,2112700.9359229887,eez,Norfolk Island,NFK,NA,NA
3,1943,2076346.0956167514,eez,Norfolk Island,NFK,NA,NA
3,1944,2057088.5592489252,eez,Norfolk Island,NFK,NA,NA
3,1945,2159055.679626067,eez,Norfolk Island,NFK,NA,NA
3,1946,2232095.9592669667,eez,Norfolk Island,NFK,NA,NA
3,1947,2216241.614651027,eez,Norfolk Island,NFK,NA,NA
3,1948,2236099.207559785,eez,Norfolk Island,NFK,NA,NA
3,1949,2306567.472949044,eez,Norfolk Island,NFK,NA,NA
3,1950,2212511.9563676794,eez,Norfolk Island,NFK,NA,NA
3,1951,2126340.529415766,eez,Norfolk Island,NFK,NA,NA
3,1952,2065977.040746182,eez,Norfolk Island,NFK,NA,NA
3,1953,2005754.7621474108,eez,Norfolk Island,NFK,NA,NA
3,1954,2002700.8508499556,eez,Norfolk Island,NFK,NA,NA
3,1955,2010826.0885845013,eez,Norfolk Island,NFK,NA,NA
3,1956,2018475.4541206926,eez,Norfolk Island,NFK,NA,NA
3,1957,2061560.688692117,eez,Norfolk Island,NFK,NA,NA
3,1958,2134925.3530882997,eez,Norfolk Island,NFK,NA,NA
3,1959,2214673.8099853313,eez,Norfolk Island,NFK,NA,NA
3,1960,2229686.058908394,eez,Norfolk Island,NFK,NA,NA
3,1961,2188582.815057016,eez,Norfolk Island,NFK,NA,NA
3,1962,2094079.873951351,eez,Norfolk Island,NFK,NA,NA
3,1963,2058113.8667671487,eez,Norfolk Island,NFK,NA,NA
3,1964,2093308.6701520502,eez,Norfolk Island,NFK,NA,NA
3,1965,2174504.8003434488,eez,Norfolk Island,NFK,NA,NA
3,1966,2275069.142774588,eez,Norfolk Island,NFK,NA,NA
3,1967,2292703.425484491,eez,Norfolk Island,NFK,NA,NA
3,1968,2290919.752782546,eez,Norfolk Island,NFK,NA,NA
3,1969,2395906.8995941733,eez,Norfolk Island,NFK,NA,NA
3,1970,2296973.8695875257,eez,Norfolk Island,NFK,NA,NA
3,1971,2150127.0819966285,eez,Norfolk Island,NFK,NA,NA
3,1972,2083096.1906198056,eez,Norfolk Island,NFK,NA,NA
3,1973,2047256.394528381,eez,Norfolk Island,NFK,NA,NA
3,1974,2051753.2292937844,eez,Norfolk Island,NFK,NA,NA
3,1975,2015848.2888121097,eez,Norfolk Island,NFK,NA,NA
3,1976,2001195.1207164908,eez,Norfolk Island,NFK,NA,NA
3,1977,2041063.150325869,eez,Norfolk Island,NFK,NA,NA
3,1978,2126928.363004144,eez,Norfolk Island,NFK,NA,NA
3,1979,2197362.00244114,eez,Norfolk Island,NFK,NA,NA
3,1980,2257901.542466792,eez,Norfolk Island,NFK,NA,NA
3,1981,2244354.099163412,eez,Norfolk Island,NFK,NA,NA
3,1982,2254517.034469789,eez,Norfolk Island,NFK,NA,NA
3,1983,2174258.7354780245,eez,Norfolk Island,NFK,NA,NA
3,1984,2215814.7157626296,eez,Norfolk Island,NFK,NA,NA
3,1985,2168782.9249172085,eez,Norfolk Island,NFK,NA,NA
3,1986,2101844.1129694534,eez,Norfolk Island,NFK,NA,NA
3,1987,2157867.859026822,eez,Norfolk Island,NFK,NA,NA
3,1988,2112309.513516604,eez,Norfolk Island,NFK,NA,NA
3,1989,1954171.6763328,eez,Norfolk Island,NFK,NA,NA
3,1990,1899457.8580752935,eez,Norfolk Island,NFK,NA,NA
3,1991,1954910.0330145922,eez,Norfolk Island,NFK,NA,NA
3,1992,2084232.7741076413,eez,Norfolk Island,NFK,NA,NA
3,1993,2186519.020739683,eez,Norfolk Island,NFK,NA,NA
3,1994,2250208.1773707317,eez,Norfolk Island,NFK,NA,NA
3,1995,2209572.6971022994,eez,Norfolk Island,NFK,NA,NA
3,1996,2103939.155769063,eez,Norfolk Island,NFK,NA,NA
3,1997,2054078.0279812575,eez,Norfolk Island,NFK,NA,NA
3,1998,1948510.4379738641,eez,Norfolk Island,NFK,NA,NA
3,1999,1852854.4539441462,eez,Norfolk Island,NFK,NA,NA
3,2000,1850618.5554450233,eez,Norfolk Island,NFK,NA,NA
3,2001,1778407.5231977692,eez,Norfolk Island,NFK,NA,NA
3,2002,1721705.3900025229,eez,Norfolk Island,NFK,NA,NA
3,2003,1777067.0120680477,eez,Norfolk Island,NFK,NA,NA
3,2004,1856141.0226089181,eez,Norfolk Island,NFK,NA,NA
3,2005,1837242.9329004104,eez,Norfolk Island,NFK,NA,NA
3,2006,1849857.9896148941,eez,Norfolk Island,NFK,NA,NA
3,2007,1845110.3622455692,eez,Norfolk Island,NFK,NA,NA
3,2008,1805404.6283311287,eez,Norfolk Island,NFK,NA,NA
3,2009,1812386.0024767683,eez,Norfolk Island,NFK,NA,NA
3,2010,1853701.2692039285,eez,Norfolk Island,NFK,NA,NA
4,1900,2137080.646360495,eez,Macquarie Island,MCQ,yes,x
4,1901,2133096.6530113667,eez,Macquarie Island,MCQ,yes,x
4,1902,2145386.7003267542,eez,Macquarie Island,MCQ,yes,x
4,1903,2163103.15646516,eez,Macquarie Island,MCQ,yes,x
4,1904,2166642.450102966,eez,Macquarie Island,MCQ,yes,x
4,1905,2188409.978187882,eez,Macquarie Island,MCQ,yes,x
4,1906,2165912.6839272594,eez,Macquarie Island,MCQ,yes,x
4,1907,2172643.7429035897,eez,Macquarie Island,MCQ,yes,x
4,1908,2183645.512941537,eez,Macquarie Island,MCQ,yes,x
4,1909,2196362.8917997302,eez,Macquarie Island,MCQ,yes,x
4,1910,2205799.218602129,eez,Macquarie Island,MCQ,yes,x
4,1911,2185191.1364004132,eez,Macquarie Island,MCQ,yes,x
4,1912,2177776.1177311214,eez,Macquarie Island,MCQ,yes,x
4,1913,2178998.295855371,eez,Macquarie Island,MCQ,yes,x
4,1914,2163254.8163239234,eez,Macquarie Island,MCQ,yes,x
4,1915,2164689.1505751167,eez,Macquarie Island,MCQ,yes,x
4,1916,2160748.6856685313,eez,Macquarie Island,MCQ,yes,x
4,1917,2160193.032179364,eez,Macquarie Island,MCQ,yes,x
4,1918,2152766.756003802,eez,Macquarie Island,MCQ,yes,x
4,1919,2143483.0837726295,eez,Macquarie Island,MCQ,yes,x
4,1920,2137502.4804863455,eez,Macquarie Island,MCQ,yes,x
4,1921,2133503.303422453,eez,Macquarie Island,MCQ,yes,x
4,1922,2145779.64664283,eez,Macquarie Island,MCQ,yes,x
4,1923,2163481.528537884,eez,Macquarie Island,MCQ,yes,x
4,1924,2167006.781381544,eez,Macquarie Island,MCQ,yes,x
4,1925,2188759.322473207,eez,Macquarie Island,MCQ,yes,x
4,1926,2166247.977434963,eez,Macquarie Island,MCQ,yes,x
4,1927,2172963.849473721,eez,Macquarie Island,MCQ,yes,x
4,1928,2183950.3699320643,eez,Macquarie Island,MCQ,yes,x
4,1929,2196651.324218828,eez,Macquarie Island,MCQ,yes,x
4,1930,2206069.965319755,eez,Macquarie Island,MCQ,yes,x
4,1931,2185443.345334933,eez,Macquarie Island,MCQ,yes,x
4,1932,2178009.1056646532,eez,Macquarie Island,MCQ,yes,x
4,1933,2179209.0113390824,eez,Macquarie Island,MCQ,yes,x
4,1934,2163442.4329269403,eez,Macquarie Island,MCQ,yes,x
4,1935,2164850.1853888105,eez,Macquarie Island,MCQ,yes,x
4,1936,2160880.5994303697,eez,Macquarie Island,MCQ,yes,x
4,1937,2160291.1063112635,eez,Macquarie Island,MCQ,yes,x
4,1938,2152826.2366440226,eez,Macquarie Island,MCQ,yes,x
4,1939,2143498.717308145,eez,Macquarie Island,MCQ,yes,x
4,1940,2137465.466006411,eez,Macquarie Island,MCQ,yes,x
4,1941,2133404.1387845846,eez,Macquarie Island,MCQ,yes,x
4,1942,2145606.172528162,eez,Macquarie Island,MCQ,yes,x
4,1943,2163216.305189007,eez,Macquarie Island,MCQ,yes,x
4,1944,2166633.314964144,eez,Macquarie Island,MCQ,yes,x
4,1945,2188252.5070160935,eez,Macquarie Island,MCQ,yes,x
4,1946,2165589.337984376,eez,Macquarie Island,MCQ,yes,x
4,1947,2172121.89936518,eez,Macquarie Island,MCQ,yes,x
4,1948,2182888.6329321363,eez,Macquarie Island,MCQ,yes,x
4,1949,2195319.5712091164,eez,Macquarie Island,MCQ,yes,x
4,1950,2204432.408884088,eez,Macquarie Island,MCQ,yes,x
4,1951,2183523.1644335235,eez,Macquarie Island,MCQ,yes,x
4,1952,2175783.025941988,eez,Macquarie Island,MCQ,yes,x
4,1953,2176605.633687863,eez,Macquarie Island,MCQ,yes,x
4,1954,2160479.677222021,eez,Macquarie Island,MCQ,yes,x
4,1955,2161541.3001712,eez,Macquarie Island,MCQ,yes,x
4,1956,2157231.210023987,eez,Macquarie Island,MCQ,yes,x
4,1957,2156278.47517844,eez,Macquarie Island,MCQ,yes,x
4,1958,2148498.7853373764,eez,Macquarie Island,MCQ,yes,x
4,1959,2138869.6197703164,eez,Macquarie Island,MCQ,yes,x
4,1960,2132485.8788334206,eez,Macquarie Island,MCQ,yes,x
4,1961,2132914.7059699395,eez,Macquarie Island,MCQ,yes,x
4,1962,2155043.3026649794,eez,Macquarie Island,MCQ,yes,x
4,1963,2164931.4668982886,eez,Macquarie Island,MCQ,yes,x
4,1964,2169181.4211100372,eez,Macquarie Island,MCQ,yes,x
4,1965,2179087.9144609594,eez,Macquarie Island,MCQ,yes,x
4,1966,2176535.3446749575,eez,Macquarie Island,MCQ,yes,x
4,1967,2180621.2105800854,eez,Macquarie Island,MCQ,yes,x
4,1968,2191587.8295724345,eez,Macquarie Island,MCQ,yes,x
4,1969,2198590.2064977684,eez,Macquarie Island,MCQ,yes,x
4,1970,2205018.980760449,eez,Macquarie Island,MCQ,yes,x
4,1971,2198436.0333072827,eez,Macquarie Island,MCQ,yes,x
4,1972,2188344.573511388,eez,Macquarie Island,MCQ,yes,x
